	 [[43.44, 1.29], [77.29, 1.81], [144.93, 5.24]], 
	 [[27.1, 0], [43.44, 1.29], [84.06, 2.37]], 
	 [[43.44, 1.29], [69.21, 1.81], [127.93, 4.31]], 
	 [[43.44, 1.29], [77.29, 1.81], [149.88, 5.24]], 
	 [[27.1, 0], [43.44, 1.29], [91.05, 2.37]], 
	 [[38.73, 1.29], [64.02, 1.81], [124.7, 4.31]], 
	 [[36.95, 0], [57.8, 1.29], [103.77, 2.43]], 
	 [[52.05, 1.29], [90.01, 2.37], [173.23, 5.24]], 
	 [[54.31, 1.29], [92.33, 2.37], [198.12, 5.24]], 
	 [[36.95, 0], [54.31, 1.29], [100.95, 2.43]], 
	 [[51.01, 1.29], [84.06, 2.37], [149.88, 5.24]], 
	 [[36.95, 0], [57.8, 1.29], [115.41, 2.93]], 
	 [[36.95, 0], [52.05, 1.29], [99.3, 2.37]], 
	 [[43.44, 1.29], [70.86, 1.81], [127.93, 4.7]], 
 	[[54.31, 1.29], [92.33, 2.37], [198.12, 5.24]], 
	 [[27.1, 0], [43.44, 1.29], [90.01, 2.37]], 
	 [[31.61, 0], [43.44, 1.29], [92.33, 2.37]], 
	 [[43.44, 1.29], [77.29, 1.81], [147.62, 5.24]], 
	 [[36.95, 0], [55.96, 1.29], [102.73, 2.43]], 
	 [[52.05, 1.29], [90.01, 2.37], [170.97, 5.24]], 
	 [[38.73, 0.5], [64.02, 1.29], [120.12, 4.31]], 
	 [[43.44, 1.29], [68.17, 1.81], [127.93, 4.31]], 
	 [[36.95, 0], [57.8, 1.29], [103.77, 2.43]], 
 	 [[36.95, 0], [52.05, 1.29], [100.95, 2.37]], 
	 [[43.44, 1.29], [77.29, 1.81], [136.79, 5.24]], 
	 [[36.95, 0], [57.8, 1.29], [115.41, 2.93]], 
	 [[35.91, 0], [52.05, 1.29], [97.04, 2.37]], 
	 [[43.44, 1.29], [77.29, 1.81], [127.93, 4.7]], 
	 [[38.73, 0.5], [64.02, 1.29], [123.42, 4.31]], 
	 [[38.73, 0.5], [64.02, 1.29], [120.12, 4.31]], 
	 [[43.44, 1.29], [77.29, 1.81], [147.62, 5.24]], 
	 [[27.1, 0], [43.44, 1.29], [90.01, 2.37]], 
	 [[51.01, 1.29], [84.06, 2.37], [149.88, 5.24]], 
	 [[52.05, 1.29], [90.01, 2.37], [173.23, 5.24]], 
	 [[54.31, 1.29], [92.33, 2.37], [198.12, 5.24]], 
	 [[57.8, 1.29], [99.3, 2.37], [205.37, 5.74]], 
	 [[52.05, 1.29], [87.6, 2.37], [166.26, 5.24]], 
	 [[43.44, 1.29], [68.17, 1.81], [127.93, 4.31]], 
	 [[36.95, 0], [52.05, 1.29], [100.95, 2.37]]]; 

 ds=[[1.36, 9.844, 3.264, 6.999, 6.871, 5.951, 5.957, 7.126, 3.427, 8.208, 4.165, 4.13, 3.628, 3.187, 6.454, 9.127, 3.57, 7.339, 0.981, 4.044, 6.883, 6.753, 1.965, 5.578, 2.983, 5.551, 2.71, 2.142, 3.917, 5.909, 8.587, 1.922, 8.989, 8.757, 0.628, 1.371, 6.299, 9.299, 3.864, 6.571, 7.142, 9.589, 1.663, 3.626, 3.236, 7.694, 6.781, 1.662, 2.954, 4.089, 0.382, 3.983, 9.346, 2.278, 2.462, 9.704, 6.82, 1.898, 2.4, 2.16, 9.044, 6.179, 8.665, 8.196, 6.967, 0.055, 0.203, 9.519, 7.358, 3.198, 3.468, 4.924, 2.754, 7.921, 9.859, 9.332, 3.94, 1.819, 5.002, 2.078, 1.564, 0.128, 4.575, 7.64, 4.308, 0.175, 2.965, 3.566, 7.092, 9.086, 6.21, 9.542, 1.221, 0.708, 9.587, 7.138, 6.108, 7.262, 6.539, 9.057],
	 [8.719, 8.72, 7.57, 6.825, 6.202, 7.45, 2.429, 7.92, 1.843, 6.973, 0.787, 0.451, 9.519, 5.857, 7.537, 0.301, 3.556, 7.932, 0.766, 3.13, 2.807, 2.773, 5.906, 7.855, 6.311, 0.712, 2.974, 9.525, 0.85, 4.803, 9.496, 7.816, 9.398, 6.616, 5.407, 8.883, 5.192, 6.809, 6.854, 3.895, 1.721, 5.873, 4.1, 1.524, 2.759, 7.943, 7.179, 1.152, 9.651, 6.665, 6.593, 5.519, 8.61, 5.095, 5.098, 7.9, 2.098, 2.566, 6.736, 9.426, 7.36, 6.191, 4.936, 3.61, 7.618, 5.894, 7.929, 2.412, 0.657, 3.702, 7.33, 4.8, 6.284, 5.881, 4.008, 9.052, 3.457, 3.322, 6.857, 8.481, 8.088, 4.443, 4.968, 1.252, 1.396, 4.916, 2.412, 8.104, 8.466, 8.461, 2.54, 5.126, 8.783, 4.414, 3.892, 9.993, 7.594, 6.469, 6.742, 0.802],
	 [4.022, 7.705, 6.35, 0.821, 5.325, 9.964, 1.15, 5.869, 8.344, 0.705, 2.405, 7.567, 0.339, 5.701, 7.155, 7.82, 1.128, 3.104, 4.787, 1.503, 6.128, 4.439, 9.172, 0.345, 3.522, 7.211, 8.978, 1.459, 8.743, 9.552, 9.373, 0.375, 6.358, 8.402, 7.773, 8.572, 8.896, 8.868, 0.342, 7.285, 7.943, 2.762, 4.943, 4.714, 6.011, 2.667, 7.317, 1.962, 2.985, 0.79, 5.739, 2.172, 9.573, 1.918, 8.428, 2.142, 9.48, 7.748, 0.165, 3.088, 5.7, 8.225, 2.965, 3.501, 6.276, 0.386, 5.203, 2.475, 5.388, 2.611, 2.128, 6.131, 4.556, 1.649, 8.561, 1.623, 7.065, 5.489, 3.485, 7.554, 9.009, 6.54, 6.145, 7.036, 5.298, 6.371, 6.116, 6.872, 7.743, 7.258, 0.075, 4.577, 6.646, 2.175, 8.503, 0.977, 2.664, 1.202, 1.097, 5.168],
	 [5.008, 0.479, 4.25, 9.172, 0.937, 6.8, 5.52, 9.512, 3.894, 3.081, 6.532, 8.907, 8.473, 9.905, 1.033, 4.578, 8.201, 9.254, 0.059, 0.023, 0.735, 4.661, 5.949, 7.36, 7.554, 3.177, 0.761, 6.567, 6.432, 4.069, 9.883, 8.161, 0.985, 2.671, 4.894, 7.453, 0.566, 7.553, 7.064, 9.145, 8.2, 6.065, 6.582, 5.355, 1.924, 1.963, 1.992, 0.173, 4.376, 5.097, 5.693, 4.697, 3.999, 4.703, 4.512, 3.009, 4.08, 4.404, 3.695, 6.652, 6.924, 2.048, 3.886, 7.757, 8.275, 5.791, 4.069, 8.5, 8.916, 7.863, 3.943, 6.631, 9.605, 0.582, 8.461, 0.534, 6.209, 3.825, 3.992, 8.906, 6.847, 5.311, 4.943, 5.334, 0.308, 1.1, 2.237, 6.157, 1.792, 3.645, 5.383, 1.202, 2.304, 3.751, 8.132, 9.374, 8.437, 8.677, 0.299, 1.687],
	 [7.092, 8.814, 8.03, 1.835, 8.951, 6.847, 5.387, 4.758, 2.58, 1.752, 7.529, 7.088, 5.068, 7.785, 0.244, 6.144, 5.644, 5.833, 0.575, 9.237, 6.954, 3.642, 4.647, 3.204, 5.049, 2.015, 0.227, 2.313, 4.998, 2.793, 0.32, 9.517, 0.381, 8.019, 6.105, 5.961, 8.326, 2.292, 5.956, 9.182, 7.093, 3.662, 6.82, 9.657, 2.04, 0.891, 0.635, 4.607, 1.474, 6.122, 9.842, 6.666, 8.97, 2.203, 6.773, 1.631, 4.255, 7.476, 6.649, 9.185, 9.804, 6.089, 2.502, 5.999, 0.528, 8.825, 4.877, 6.098, 4.271, 9.131, 4.109, 8.483, 7.964, 3.308, 4.766, 5.048, 5.363, 6.22, 9.02, 0.467, 7.546, 0.259, 6.722, 1.227, 9.157, 0.907, 6.54, 3.635, 0.51, 1.101, 2.604, 3.974, 4.544, 9.971, 4.186, 8.026, 3.416, 0.584, 4.637, 3.747],
	 [3.914, 5.672, 1.294, 5.229, 1.029, 7.013, 9.532, 4.402, 4.55, 4.795, 8, 4.678, 1.328, 1.045, 0.133, 9.934, 4.313, 6.248, 5.841, 8.183, 0.019, 2.97, 4.708, 6.233, 3.395, 2.375, 6.411, 5.712, 8.378, 8.347, 1.064, 6.112, 7.762, 9.338, 7.659, 4.832, 9.616, 7.525, 4.241, 7.148, 9.722, 5.903, 5.218, 1.76, 9.991, 2.849, 4.372, 9.652, 6.55, 3.133, 8.937, 9.448, 1.069, 7.538, 5.629, 2.061, 2.412, 9.846, 7.817, 5.277, 4.321, 3.364, 0.105, 0.945, 9.671, 1.034, 4.606, 5.679, 4.219, 1.567, 1.235, 3.078, 3.014, 6.862, 3.548, 6.296, 6.092, 6.904, 9.484, 5.949, 3.64, 0.914, 6.205, 9.755, 7.856, 3.308, 5.149, 6.102, 7.678, 2.154, 8.069, 1.143, 0.457, 4.299, 0.419, 2.241, 5.327, 2.031, 1.081, 1.023],
	 [8.997, 4.709, 8.371, 9.186, 5.857, 9.297, 3.015, 1.401, 5.76, 0.344, 9.748, 6.585, 7.966, 7.726, 6.748, 6.205, 9.378, 5.717, 5.589, 7.043, 0.489, 8.171, 1.095, 4.742, 2.962, 1.879, 9.375, 9.536, 3.436, 4.545, 5.39, 5.757, 8.205, 1.832, 2.536, 5.668, 2.716, 0.037, 1.971, 7.902, 3.665, 3.578, 8.131, 6.974, 0.646, 4.779, 5.1, 8.687, 7.146, 0.373, 0.967, 0.692, 6.972, 3.25, 0.269, 2.167, 7.143, 3.814, 3.224, 8.079, 9.999, 1.287, 8.087, 6.71, 9.758, 4.327, 9.905, 0.308, 4.987, 8.223, 7.499, 1.322, 5.631, 3.627, 8.053, 5.769, 6.919, 6.115, 3.395, 3.054, 4.227, 8.5, 7.236, 2.591, 1.996, 0.539, 6.795, 5.754, 0.388, 4.406, 8.628, 0.654, 7.137, 8.266, 6.942, 5.467, 0.099, 1.681, 1.768, 9.124],
	 [7.38, 2.568, 3.089, 5.841, 9.529, 8.009, 5.458, 6.489, 6.482, 8.115, 4.207, 8.736, 0.791, 9.552, 6.972, 3.738, 3.3, 4.035, 7.228, 3.805, 5.731, 4.767, 5.173, 4.724, 3.07, 8.367, 5.174, 7.526, 0.528, 6.68, 1.146, 2.312, 5.226, 1.134, 0.859, 5.631, 8.47, 1.701, 4.585, 0.264, 1.085, 7.32, 7.685, 3.812, 9.495, 3.972, 4.356, 9.982, 8.437, 8.479, 9.809, 6.308, 7.785, 5.097, 9.751, 5.128, 4.879, 1.676, 1.443, 3.25, 8.977, 4.624, 4.279, 1.158, 5.507, 8.381, 7.443, 0.358, 5.502, 8.222, 4.11, 3.499, 4.656, 2.475, 4.062, 6.609, 6.618, 6.675, 0.459, 3.227, 7.803, 6.537, 9.728, 4.145, 6.731, 7.314, 1.299, 0.331, 2.731, 0.177, 9.807, 8.536, 1.796, 0.55, 0.467, 3.24, 1.532, 3.964, 7.87, 7.114],
	 [6.265, 8.64, 8.845, 9.445, 5.553, 4.186, 6.801, 8.278, 8.183, 5.206, 2.538, 1.749, 3.378, 6.61, 4.802, 7.772, 3.54, 5.075, 1.982, 9.04, 1.415, 4.782, 7.373, 3.849, 6.591, 5.762, 2.305, 2.002, 1.864, 9.443, 6.032, 3.899, 4.197, 0.363, 8.063, 3.788, 3.03, 5.647, 7.354, 0.889, 5.6, 2.067, 1.198, 2.432, 7.704, 7.994, 5.104, 8.933, 7.465, 0.936, 0.218, 0.245, 4.35, 6.97, 4.19, 6.883, 1.846, 9.183, 6.934, 7.916, 6.556, 0.535, 7.681, 9.193, 3.337, 4.892, 7.29, 1.646, 4.914, 8.646, 8.142, 2.069, 3.401, 0.773, 3.635, 9.053, 2.988, 3.667, 5.144, 7.65, 0.115, 4.323, 3.676, 2.147, 9.932, 8.45, 5.924, 8.219, 6, 3.028, 8.552, 0.435, 1.187, 9.281, 3.58, 9.676, 6.757, 0.804, 7.096, 4.874],
	 [1.582, 8.491, 3.051, 5.379, 1.648, 9.574, 6.468, 7.384, 7.102, 2.654, 9.596, 1.389, 6.946, 8.52, 8.614, 9.386, 8.161, 7.954, 6.646, 5.148, 0.041, 1.708, 5.474, 7.652, 6.719, 3.575, 8.229, 1.351, 0.3, 9.977, 0.431, 0.752, 6.263, 2.505, 9.381, 6.362, 7.457, 4.312, 6.153, 8.276, 0.761, 9.101, 2.87, 3.667, 1.508, 8.293, 2.172, 8.557, 4.275, 5.007, 5.928, 1.215, 5.226, 8.772, 3.986, 7.873, 5.019, 4.606, 7.097, 7.342, 5.818, 5.372, 0.97, 1.515, 5.627, 6.176, 0.238, 6.766, 6.094, 2.466, 2.174, 6.33, 0.604, 2.196, 2.583, 0.335, 6.819, 0.127, 5.05, 4.092, 7.747, 5.14, 4.328, 5.183, 8.379, 6.829, 6.807, 7.553, 4.058, 3.723, 7.995, 5.181, 6.796, 7.64, 2.237, 8.28, 7.717, 5.826, 9.706, 5.352],
	 [4.103, 5.84, 4.139, 1.715, 8.176, 5.705, 0.433, 4.318, 8.393, 7.518, 7.528, 6.724, 5.949, 3.392, 4.234, 0.56, 1.74, 0.926, 1.64, 7.127, 7.799, 2.931, 8.452, 9.141, 3.381, 8.106, 2.879, 6.06, 3.564, 4.285, 1.835, 8.752, 8.267, 4.332, 8.98, 7.198, 1.208, 8.127, 9.245, 0.244, 6.438, 4.484, 3.387, 8.702, 3.1, 0.633, 2.65, 9.823, 8.107, 0.278, 8.201, 5.26, 2.068, 0.221, 2.699, 4.245, 0.847, 8.585, 5.974, 8.525, 8.207, 1.702, 6.821, 5.179, 5.587, 0.853, 8.351, 2.482, 1.6, 9.018, 2.754, 1.38, 1.851, 8.453, 5.149, 0.67, 9.927, 5.164, 7.185, 8.282, 5.507, 3.131, 2.826, 7.276, 1.654, 1.173, 3.121, 7.664, 8.263, 8.145, 1.919, 6.385, 1.217, 5.513, 5.195, 4.407, 8.296, 6.029, 7.814, 1.106],
	 [6.527, 3.037, 3.173, 8.882, 5.558, 0.801, 2.69, 6.506, 8.53, 6.005, 7.192, 6.866, 8.366, 3.873, 9.934, 1.241, 9.279, 8.361, 8.432, 7.76, 9.751, 4.263, 1.699, 6.991, 2.253, 8.626, 8.231, 9.142, 4.396, 0.901, 8.705, 0.183, 9.142, 6.516, 1.921, 9.242, 8.107, 3.867, 4.796, 9.992, 5.451, 7.703, 1.306, 4.051, 5.874, 9.184, 0.789, 1.836, 7.812, 7.124, 1.079, 8, 4.906, 5.625, 5.923, 0.018, 1.069, 3.785, 2.877, 9.129, 0.624, 0.4, 7.973, 5.828, 2.088, 1.225, 1.505, 1.585, 5.021, 1.392, 0.337, 0.482, 0.628, 0.688, 0.614, 6.296, 8.241, 6.253, 7.867, 3.644, 6.863, 8.78, 6.706, 5.091, 9.238, 1.814, 3.563, 9.763, 6.105, 9.805, 4.084, 6.688, 4.358, 8.428, 9.293, 4.641, 2.737, 9.474, 5.557, 8.693],
	 [9.889, 9.775, 0.453, 6.279, 7.457, 3.495, 2.698, 8.345, 6.817, 5.632, 2.058, 9.593, 3.593, 0.772, 6.517, 9.955, 1.88, 0.719, 5.327, 8.156, 6.492, 1.123, 4.104, 0.426, 5.639, 1.612, 2.249, 5.278, 7.817, 0.934, 8.261, 5.674, 2.524, 7.33, 2.18, 4.838, 2.687, 7.983, 7.515, 3.675, 2.498, 3.105, 6.444, 6.021, 7.373, 2.359, 2.476, 7.802, 6.715, 2.132, 5.967, 9.43, 5.536, 5.843, 9.847, 7.165, 4.339, 2.603, 3.813, 3.607, 1.183, 2.433, 0.715, 5.429, 2.714, 8.015, 4.516, 2.529, 8.049, 6.793, 9.72, 6.437, 3.154, 0.133, 0.999, 8.627, 8.503, 7.077, 6.424, 9.886, 0.623, 2.658, 0.741, 7.277, 0.128, 7.301, 1.165, 1.448, 5.775, 9.4, 9.418, 4.83, 7.785, 6.163, 3.2, 7.285, 6.562, 0.491, 7.873, 5.66],
	 [6.528, 4.314, 4.815, 0.01, 4.87, 3.577, 3.735, 7.521, 6.4, 3.534, 7.283, 7.193, 9.636, 7.344, 1.172, 4.57, 7.179, 6.839, 6.244, 7.286, 6.878, 2.24, 6.391, 5.387, 1.676, 8.11, 1.506, 3.747, 3.939, 2.386, 6.393, 7.246, 9.08, 9.174, 3.361, 1.14, 6.227, 6.011, 9.482, 0.112, 8.648, 2.47, 0.166, 3.875, 1.3, 0.994, 5.559, 7.96, 7.51, 4.875, 4.976, 9.199, 6.814, 7.184, 2.618, 1.663, 2.745, 9.861, 9.61, 0.889, 4.883, 3.649, 1.92, 1.041, 1.205, 2.093, 0.404, 2.218, 6.529, 5.818, 4.949, 8.609, 8.188, 1.287, 7.885, 6.869, 1.36, 0.543, 4.943, 7.821, 7.761, 9.712, 7.871, 6.852, 1.374, 9.182, 1.135, 8.464, 9.527, 2.054, 7.856, 4.406, 7.926, 2.658, 4.037, 2.68, 1.972, 2.995, 9.964, 0.845],
	 [8.938, 0.207, 2.062, 1.09, 7.228, 6.285, 2.921, 1.634, 3.596, 2.901, 9.983, 1.887, 0.425, 0.348, 1.154, 6.515, 1.975, 2.978, 0.613, 1.483, 5.887, 6.089, 5.231, 7.114, 7.338, 4.831, 6.695, 6.636, 8.878, 5.031, 1.465, 7.431, 5.53, 7.3, 1.152, 4.039, 6.486, 2.941, 2.844, 7.978, 7.967, 8.766, 2.232, 2.694, 2.237, 1.83, 1.305, 6.135, 3.802, 1.372, 5.107, 6.875, 4.732, 1.246, 1.22, 7.857, 8.524, 7.988, 4.472, 0.219, 2.136, 9.264, 1.275, 6.26, 7.867, 8.097, 4.543, 3.689, 5.388, 4.878, 5.038, 9.435, 2.019, 9.445, 4.841, 0.505, 1.634, 7.283, 1.09, 8.585, 1.712, 4.892, 8.608, 3.929, 7.116, 4.033, 8.995, 9.391, 7.716, 2.822, 9.478, 1.441, 8.853, 8.056, 9.149, 7.674, 4.548, 5.587, 1.082, 2.133],
	 [2.052, 5.389, 3.939, 2.79, 6.915, 0.283, 0.873, 6.43, 4.068, 7.531, 8.676, 7.681, 4.061, 9.291, 8.204, 2.007, 6.236, 3.048, 7.963, 6.715, 9.21, 7.227, 8.912, 4.061, 4.721, 7.361, 0.739, 3.545, 4.161, 2.271, 0.466, 0.777, 2.113, 0.279, 7.664, 6.929, 5.45, 4.22, 2.112, 8.531, 2.874, 4.499, 6.951, 2.441, 5.229, 8.367, 1.543, 7.67, 0.395, 2.751, 9.281, 2.229, 7.923, 1.578, 5.017, 4.217, 6.104, 2.363, 1.28, 7.294, 9.319, 2.622, 7.822, 8.087, 8.885, 1.278, 7.621, 6.108, 2.207, 4.275, 8.708, 4.649, 5.756, 1.24, 4.65, 5.008, 0.594, 5.665, 0.993, 8.921, 6.316, 5.603, 5.722, 0.453, 6.853, 1.095, 8.772, 0.98, 3.977, 3.453, 9.191, 6.468, 1.364, 8.19, 1.618, 9.818, 6.463, 5.246, 6.769, 0.606],
	 [8.036, 0.757, 8.052, 5.506, 8.354, 9.029, 3.503, 9.701, 0.103, 7.821, 2.848, 10, 1.954, 4.896, 4.79, 0.491, 3.887, 7.067, 5.357, 4.206, 5.142, 3.568, 0.43, 2.224, 4.227, 9.605, 7.531, 7.345, 1.554, 3.577, 7.715, 4.945, 8.63, 7.344, 5.093, 2.435, 0.015, 7.066, 7.339, 1.024, 7.441, 1.533, 1.896, 9.182, 4.241, 8.885, 5.189, 3.916, 0.273, 7.976, 0.123, 1.911, 5.944, 7.198, 0.325, 9.894, 8.374, 2.914, 0.803, 9.073, 0.598, 4.891, 9.999, 5.533, 9.529, 6.24, 3.485, 2.234, 3.541, 0.275, 8.705, 3.083, 7.963, 9.303, 4.609, 6.438, 3.544, 2.287, 5.365, 1.315, 4.802, 7.454, 1.892, 8.197, 0.197, 3.055, 6.107, 2.631, 0.896, 0.794, 1.557, 6.218, 2.436, 8.297, 7.512, 9.649, 6.094, 5.789, 0.688, 2.466],
	 [8.507, 5.367, 5.366, 3.733, 5.146, 3.021, 6.959, 9.174, 5.089, 6.141, 8.673, 2.216, 4.368, 0.487, 5.05, 2.49, 7.122, 3.523, 8.233, 3.612, 9.55, 3.187, 2.03, 8.285, 3.817, 2.352, 3.397, 5.689, 7.967, 4.24, 1.425, 9.618, 7.178, 8.882, 7.483, 8.172, 4.502, 8.554, 6.213, 5.94, 0.566, 3.744, 7.812, 6.505, 9.915, 0.729, 3.143, 2.869, 7.638, 3.336, 0.217, 5.945, 8.053, 8.591, 8.481, 5.298, 1.143, 1.066, 0.289, 5.125, 1.201, 7.253, 7.07, 2.574, 2.051, 5.572, 2.199, 6.556, 2.128, 8.8, 2.961, 3.646, 4.402, 5.28, 0.653, 3.885, 2.037, 5.186, 9.38, 5.839, 0.049, 3.177, 0.29, 2.107, 4.49, 6.159, 2.787, 2.981, 7.131, 0.568, 6.424, 1.708, 4.251, 2.051, 8.144, 8.962, 8.756, 2.475, 1.547, 0.303],
	 [4.783, 0.416, 8.496, 9.449, 7.159, 9.437, 2.864, 9.271, 4.388, 9.434, 7.203, 6.594, 1.698, 6.666, 9.324, 4.171, 8.499, 1.14, 5.225, 5.48, 4.974, 8.339, 9.809, 5.978, 6.166, 8.194, 5.814, 9.692, 8.395, 1.335, 3.823, 9.889, 2.149, 7.318, 4.222, 6.288, 4.077, 6.023, 0.347, 2.306, 0.128, 2.103, 5.035, 2.756, 0.968, 5.572, 2.324, 0.946, 2.808, 4.659, 9.504, 4.265, 9.154, 2.418, 3.546, 1.59, 4.364, 5.416, 9.017, 9.341, 4.877, 7.466, 5.462, 7.572, 2.983, 7.026, 9.985, 9.212, 8.027, 3.179, 7.458, 6.525, 1.885, 6.299, 5.97, 2.856, 3.283, 3.442, 8.813, 7.621, 9.092, 6.244, 9.33, 0.461, 5.257, 9.968, 0.513, 9.184, 6.595, 8.244, 3.266, 3.947, 0.386, 2.816, 3.012, 3.892, 1.469, 2.699, 0.189, 6.988],
	 [5.799, 7.519, 4.289, 8.719, 2.213, 1.659, 2.79, 3.593, 5.28, 2.795, 1.723, 9.885, 3.064, 2.563, 1.264, 3.374, 0.653, 3.18, 9.827, 0.954, 2.508, 9.11, 6.078, 5.668, 0.689, 8.974, 0.56, 3.988, 2.914, 0.954, 9.21, 1.83, 5.328, 1.723, 7.639, 6.046, 9.257, 7.881, 5.994, 5.992, 7.885, 8.536, 0.121, 5.404, 2.547, 4.616, 9.453, 2.44, 1.276, 8.686, 5.187, 7.98, 1.437, 4.327, 0.17, 5.154, 6.17, 4.453, 8.126, 7.739, 7.569, 3.159, 6.094, 8.409, 2.797, 4.341, 9.58, 5.456, 4.572, 8.101, 6.414, 9.732, 8.292, 5.219, 3.086, 9.949, 0.874, 7.827, 0.608, 5.811, 0.569, 4.424, 0.375, 4.082, 2.396, 9.182, 2.536, 1.647, 6.823, 4.123, 3.155, 6.004, 6.611, 7.859, 7.715, 2.215, 7.966, 2.468, 2.366, 4.153],
	 [6.836, 3.429, 0.927, 4.872, 7.137, 9.328, 0.639, 5.332, 6.296, 3.551, 4.249, 5.899, 9.948, 6.642, 2.842, 0.386, 2.19, 4.026, 8.927, 4.679, 3.241, 9.242, 8.213, 8.529, 4.246, 1.712, 9.247, 5.929, 1.322, 4.934, 7.101, 3.256, 7.841, 7.759, 6.033, 2.295, 3.214, 4.817, 0.154, 2.062, 2.782, 3.144, 5.944, 9.517, 5.003, 1.38, 4.208, 9.607, 2.101, 3.121, 4.522, 5.239, 4.13, 5.944, 3.164, 0.627, 7.639, 6.087, 5.916, 3.86, 6.725, 7.45, 4.319, 7.898, 8.384, 2.6, 2.249, 0.343, 5.774, 6.631, 1.737, 2.544, 1.154, 6.536, 6.926, 4.384, 2.481, 9.965, 9.373, 5.851, 3.136, 3.39, 3.72, 9.037, 0.127, 5.124, 6.064, 5.436, 5.59, 8.964, 2.619, 6.065, 8.032, 8.081, 2.817, 6.749, 3.056, 3.102, 1.395, 9.032],
	 [4.464, 1.519, 1.954, 0.709, 2.346, 9.786, 1.316, 0.148, 6.725, 7.746, 1.808, 7.133, 0.945, 7.259, 9.847, 3.901, 6.712, 3.905, 5.906, 5.678, 8.079, 5.879, 1.107, 9.335, 8.707, 6.078, 8.326, 1.11, 8.206, 3.429, 6.779, 9.064, 5.066, 4.559, 9.752, 1.204, 2.785, 7.689, 6.915, 2.391, 7.872, 7.606, 0.568, 4.467, 1.666, 1.317, 0.524, 2.098, 0.324, 8.111, 1.327, 0.068, 5.381, 9.224, 4.488, 3.407, 0.649, 0.25, 1.879, 4.642, 7.574, 0.382, 2.931, 3.382, 5.662, 4.789, 5.784, 1.902, 4.818, 6.568, 4.459, 3.966, 2.976, 0.412, 1.396, 7.538, 2.627, 6.011, 5.686, 9.672, 2.058, 1.37, 2.756, 1.364, 2.986, 1.306, 7.658, 9.89, 8.969, 5.747, 4.221, 4.622, 4.411, 4.254, 9.661, 7.19, 7.804, 5.855, 3.167, 9.782],
