	 [8.997, 4.709, 8.371, 9.186, 5.857, 9.297, 3.015, 1.401, 5.76, 0.344, 9.748, 6.585, 7.966, 7.726, 6.748, 6.205, 9.378, 5.717, 5.589, 7.043, 0.489, 8.171, 1.095, 4.742, 2.962, 1.879, 9.375, 9.536, 3.436, 4.545, 5.39, 5.757, 8.205, 1.832, 2.536, 5.668, 2.716, 0.037, 1.971, 7.902, 3.665, 3.578, 8.131, 6.974, 0.646, 4.779, 5.1, 8.687, 7.146, 0.373, 0.967, 0.692, 6.972, 3.25, 0.269, 2.167, 7.143, 3.814, 3.224, 8.079, 9.999, 1.287, 8.087, 6.71],
	 [7.38, 2.568, 3.089, 5.841, 9.529, 8.009, 5.458, 6.489, 6.482, 8.115, 4.207, 8.736, 0.791, 9.552, 6.972, 3.738, 3.3, 4.035, 7.228, 3.805, 5.731, 4.767, 5.173, 4.724, 3.07, 8.367, 5.174, 7.526, 0.528, 6.68, 1.146, 2.312, 5.226, 1.134, 0.859, 5.631, 8.47, 1.701, 4.585, 0.264, 1.085, 7.32, 7.685, 3.812, 9.495, 3.972, 4.356, 9.982, 8.437, 8.479, 9.809, 6.308, 7.785, 5.097, 9.751, 5.128, 4.879, 1.676, 1.443, 3.25, 8.977, 4.624, 4.279, 1.158],
 	 [6.265, 8.64, 8.845, 9.445, 5.553, 4.186, 6.801, 8.278, 8.183, 5.206, 2.538, 1.749, 3.378, 6.61, 4.802, 7.772, 3.54, 5.075, 1.982, 9.04, 1.415, 4.782, 7.373, 3.849, 6.591, 5.762, 2.305, 2.002, 1.864, 9.443, 6.032, 3.899, 4.197, 0.363, 8.063, 3.788, 3.03, 5.647, 7.354, 0.889, 5.6, 2.067, 1.198, 2.432, 7.704, 7.994, 5.104, 8.933, 7.465, 0.936, 0.218, 0.245, 4.35, 6.97, 4.19, 6.883, 1.846, 9.183, 6.934, 7.916, 6.556, 0.535, 7.681, 9.193],
	 [1.582, 8.491, 3.051, 5.379, 1.648, 9.574, 6.468, 7.384, 7.102, 2.654, 9.596, 1.389, 6.946, 8.52, 8.614, 9.386, 8.161, 7.954, 6.646, 5.148, 0.041, 1.708, 5.474, 7.652, 6.719, 3.575, 8.229, 1.351, 0.3, 9.977, 0.431, 0.752, 6.263, 2.505, 9.381, 6.362, 7.457, 4.312, 6.153, 8.276, 0.761, 9.101, 2.87, 3.667, 1.508, 8.293, 2.172, 8.557, 4.275, 5.007, 5.928, 1.215, 5.226, 8.772, 3.986, 7.873, 5.019, 4.606, 7.097, 7.342, 5.818, 5.372, 0.97, 1.515],
	 [4.103, 5.84, 4.139, 1.715, 8.176, 5.705, 0.433, 4.318, 8.393, 7.518, 7.528, 6.724, 5.949, 3.392, 4.234, 0.56, 1.74, 0.926, 1.64, 7.127, 7.799, 2.931, 8.452, 9.141, 3.381, 8.106, 2.879, 6.06, 3.564, 4.285, 1.835, 8.752, 8.267, 4.332, 8.98, 7.198, 1.208, 8.127, 9.245, 0.244, 6.438, 4.484, 3.387, 8.702, 3.1, 0.633, 2.65, 9.823, 8.107, 0.278, 8.201, 5.26, 2.068, 0.221, 2.699, 4.245, 0.847, 8.585, 5.974, 8.525, 8.207, 1.702, 6.821, 5.179],
	 [6.527, 3.037, 3.173, 8.882, 5.558, 0.801, 2.69, 6.506, 8.53, 6.005, 7.192, 6.866, 8.366, 3.873, 9.934, 1.241, 9.279, 8.361, 8.432, 7.76, 9.751, 4.263, 1.699, 6.991, 2.253, 8.626, 8.231, 9.142, 4.396, 0.901, 8.705, 0.183, 9.142, 6.516, 1.921, 9.242, 8.107, 3.867, 4.796, 9.992, 5.451, 7.703, 1.306, 4.051, 5.874, 9.184, 0.789, 1.836, 7.812, 7.124, 1.079, 8, 4.906, 5.625, 5.923, 0.018, 1.069, 3.785, 2.877, 9.129, 0.624, 0.4, 7.973, 5.828],
 	 [9.889, 9.775, 0.453, 6.279, 7.457, 3.495, 2.698, 8.345, 6.817, 5.632, 2.058, 9.593, 3.593, 0.772, 6.517, 9.955, 1.88, 0.719, 5.327, 8.156, 6.492, 1.123, 4.104, 0.426, 5.639, 1.612, 2.249, 5.278, 7.817, 0.934, 8.261, 5.674, 2.524, 7.33, 2.18, 4.838, 2.687, 7.983, 7.515, 3.675, 2.498, 3.105, 6.444, 6.021, 7.373, 2.359, 2.476, 7.802, 6.715, 2.132, 5.967, 9.43, 5.536, 5.843, 9.847, 7.165, 4.339, 2.603, 3.813, 3.607, 1.183, 2.433, 0.715, 5.429],
	 [6.528, 4.314, 4.815, 0.01, 4.87, 3.577, 3.735, 7.521, 6.4, 3.534, 7.283, 7.193, 9.636, 7.344, 1.172, 4.57, 7.179, 6.839, 6.244, 7.286, 6.878, 2.24, 6.391, 5.387, 1.676, 8.11, 1.506, 3.747, 3.939, 2.386, 6.393, 7.246, 9.08, 9.174, 3.361, 1.14, 6.227, 6.011, 9.482, 0.112, 8.648, 2.47, 0.166, 3.875, 1.3, 0.994, 5.559, 7.96, 7.51, 4.875, 4.976, 9.199, 6.814, 7.184, 2.618, 1.663, 2.745, 9.861, 9.61, 0.889, 4.883, 3.649, 1.92, 1.041],
 	 [8.938, 0.207, 2.062, 1.09, 7.228, 6.285, 2.921, 1.634, 3.596, 2.901, 9.983, 1.887, 0.425, 0.348, 1.154, 6.515, 1.975, 2.978, 0.613, 1.483, 5.887, 6.089, 5.231, 7.114, 7.338, 4.831, 6.695, 6.636, 8.878, 5.031, 1.465, 7.431, 5.53, 7.3, 1.152, 4.039, 6.486, 2.941, 2.844, 7.978, 7.967, 8.766, 2.232, 2.694, 2.237, 1.83, 1.305, 6.135, 3.802, 1.372, 5.107, 6.875, 4.732, 1.246, 1.22, 7.857, 8.524, 7.988, 4.472, 0.219, 2.136, 9.264, 1.275, 6.26],
	 [2.052, 5.389, 3.939, 2.79, 6.915, 0.283, 0.873, 6.43, 4.068, 7.531, 8.676, 7.681, 4.061, 9.291, 8.204, 2.007, 6.236, 3.048, 7.963, 6.715, 9.21, 7.227, 8.912, 4.061, 4.721, 7.361, 0.739, 3.545, 4.161, 2.271, 0.466, 0.777, 2.113, 0.279, 7.664, 6.929, 5.45, 4.22, 2.112, 8.531, 2.874, 4.499, 6.951, 2.441, 5.229, 8.367, 1.543, 7.67, 0.395, 2.751, 9.281, 2.229, 7.923, 1.578, 5.017, 4.217, 6.104, 2.363, 1.28, 7.294, 9.319, 2.622, 7.822, 8.087],
	 [8.036, 0.757, 8.052, 5.506, 8.354, 9.029, 3.503, 9.701, 0.103, 7.821, 2.848, 10, 1.954, 4.896, 4.79, 0.491, 3.887, 7.067, 5.357, 4.206, 5.142, 3.568, 0.43, 2.224, 4.227, 9.605, 7.531, 7.345, 1.554, 3.577, 7.715, 4.945, 8.63, 7.344, 5.093, 2.435, 0.015, 7.066, 7.339, 1.024, 7.441, 1.533, 1.896, 9.182, 4.241, 8.885, 5.189, 3.916, 0.273, 7.976, 0.123, 1.911, 5.944, 7.198, 0.325, 9.894, 8.374, 2.914, 0.803, 9.073, 0.598, 4.891, 9.999, 5.533],
	 [8.507, 5.367, 5.366, 3.733, 5.146, 3.021, 6.959, 9.174, 5.089, 6.141, 8.673, 2.216, 4.368, 0.487, 5.05, 2.49, 7.122, 3.523, 8.233, 3.612, 9.55, 3.187, 2.03, 8.285, 3.817, 2.352, 3.397, 5.689, 7.967, 4.24, 1.425, 9.618, 7.178, 8.882, 7.483, 8.172, 4.502, 8.554, 6.213, 5.94, 0.566, 3.744, 7.812, 6.505, 9.915, 0.729, 3.143, 2.869, 7.638, 3.336, 0.217, 5.945, 8.053, 8.591, 8.481, 5.298, 1.143, 1.066, 0.289, 5.125, 1.201, 7.253, 7.07, 2.574],
	 [4.783, 0.416, 8.496, 9.449, 7.159, 9.437, 2.864, 9.271, 4.388, 9.434, 7.203, 6.594, 1.698, 6.666, 9.324, 4.171, 8.499, 1.14, 5.225, 5.48, 4.974, 8.339, 9.809, 5.978, 6.166, 8.194, 5.814, 9.692, 8.395, 1.335, 3.823, 9.889, 2.149, 7.318, 4.222, 6.288, 4.077, 6.023, 0.347, 2.306, 0.128, 2.103, 5.035, 2.756, 0.968, 5.572, 2.324, 0.946, 2.808, 4.659, 9.504, 4.265, 9.154, 2.418, 3.546, 1.59, 4.364, 5.416, 9.017, 9.341, 4.877, 7.466, 5.462, 7.572],
 	 [5.799, 7.519, 4.289, 8.719, 2.213, 1.659, 2.79, 3.593, 5.28, 2.795, 1.723, 9.885, 3.064, 2.563, 1.264, 3.374, 0.653, 3.18, 9.827, 0.954, 2.508, 9.11, 6.078, 5.668, 0.689, 8.974, 0.56, 3.988, 2.914, 0.954, 9.21, 1.83, 5.328, 1.723, 7.639, 6.046, 9.257, 7.881, 5.994, 5.992, 7.885, 8.536, 0.121, 5.404, 2.547, 4.616, 9.453, 2.44, 1.276, 8.686, 5.187, 7.98, 1.437, 4.327, 0.17, 5.154, 6.17, 4.453, 8.126, 7.739, 7.569, 3.159, 6.094, 8.409],
	 [6.836, 3.429, 0.927, 4.872, 7.137, 9.328, 0.639, 5.332, 6.296, 3.551, 4.249, 5.899, 9.948, 6.642, 2.842, 0.386, 2.19, 4.026, 8.927, 4.679, 3.241, 9.242, 8.213, 8.529, 4.246, 1.712, 9.247, 5.929, 1.322, 4.934, 7.101, 3.256, 7.841, 7.759, 6.033, 2.295, 3.214, 4.817, 0.154, 2.062, 2.782, 3.144, 5.944, 9.517, 5.003, 1.38, 4.208, 9.607, 2.101, 3.121, 4.522, 5.239, 4.13, 5.944, 3.164, 0.627, 7.639, 6.087, 5.916, 3.86, 6.725, 7.45, 4.319, 7.898],
	 [4.464, 1.519, 1.954, 0.709, 2.346, 9.786, 1.316, 0.148, 6.725, 7.746, 1.808, 7.133, 0.945, 7.259, 9.847, 3.901, 6.712, 3.905, 5.906, 5.678, 8.079, 5.879, 1.107, 9.335, 8.707, 6.078, 8.326, 1.11, 8.206, 3.429, 6.779, 9.064, 5.066, 4.559, 9.752, 1.204, 2.785, 7.689, 6.915, 2.391, 7.872, 7.606, 0.568, 4.467, 1.666, 1.317, 0.524, 2.098, 0.324, 8.111, 1.327, 0.068, 5.381, 9.224, 4.488, 3.407, 0.649, 0.25, 1.879, 4.642, 7.574, 0.382, 2.931, 3.382],
	 [7.818, 7.651, 4.284, 5.506, 1.796, 5.395, 1.441, 7.9, 6.701, 0.016, 7.159, 2.741, 1.553, 5.872, 5.691, 6.759, 1.525, 2.672, 7.474, 9.748, 8.149, 0.328, 2.276, 4.873, 4.605, 9.978, 5.583, 4.797, 4.441, 3.017, 9.011, 8.358, 4.34, 1.725, 4.145, 8.746, 0.504, 2.044, 6.487, 3.311, 7.314, 9.206, 5.527, 2.107, 9.221, 5.194, 9.258, 9.339, 7.486, 2.464, 0.931, 6.265, 2.704, 4.732, 7.195, 8.727, 5.861, 8.182, 7.587, 1.638, 3.057, 2.573, 5.692, 1.93],
	 [4.713, 6.073, 1.65, 8.815, 5.233, 9.668, 1.684, 7.22, 4.458, 0.915, 5.452, 3.465, 3.934, 5.558, 4.891, 3.483, 1.549, 9.67, 0.113, 8.873, 7.536, 6.366, 0.573, 8.178, 0.716, 5.598, 2.38, 0.574, 7.82, 6.447, 4.693, 0.121, 9.702, 1.202, 0.851, 9.901, 1.305, 5.875, 2.464, 6.947, 3.707, 5.467, 6.448, 1.831, 5.352, 6.139, 0.439, 2.475, 2.051, 4.324, 8.444, 0.019, 4.499, 5.248, 6.255, 7.384, 6.692, 4.549, 1.441, 8.742, 6.858, 4.43, 3.381, 6.288],
	 [4.24, 6.513, 3.327, 7.938, 2.535, 7.955, 0.332, 7.599, 9.096, 2.41, 0.664, 0.786, 7.811, 6.334, 9.502, 0.939, 2.898, 9.31, 8.153, 6.604, 8.399, 5.531, 8.863, 1.569, 6.833, 9.152, 1.162, 5.006, 3.461, 1.585, 5.134, 7.515, 0.582, 9.633, 0.663, 4.201, 7.332, 4.803, 4.437, 0.276, 3.774, 2.216, 3.324, 4.131, 2.169, 4.974, 6.45, 2.307, 5.347, 4.829, 0.378, 0.831, 0.634, 7.105, 2.492, 3.767, 8.656, 9.712, 2.282, 9.587, 2.677, 5.551, 3.177, 3.579],
	 [0.559, 8.606, 2.218, 5.975, 1.151, 8.868, 7.944, 7.793, 6.519, 9.724, 8.941, 4.593, 0.805, 5.31, 7.689, 5.313, 6.049, 0.666, 0.916, 2.269, 0.664, 3.08, 7.422, 8.668, 2.356, 4.062, 7.005, 7.878, 5.016, 9.442, 5.248, 4.81, 9.305, 7.713, 8.149, 6.834, 0.524, 8.347, 2.879, 3.324, 0.343, 4.168, 3.101, 5.123, 8.338, 3.852, 8.894, 1.369, 2.195, 8.753, 9.116, 9.947, 2.729, 0.762, 1.021, 2.392, 3.43, 7.427, 7.978, 2.41, 2.915, 5.106, 7.811, 0.744],
	 [5.845, 3.787, 5.592, 8.31, 6.611, 3.799, 5.524, 6.905, 5.023, 0.704, 9.797, 4.234, 1.153, 2.503, 4.657, 4.987, 3.157, 9.005, 9.167, 8.098, 8.035, 1.025, 3.762, 6.902, 4.904, 1.944, 7.261, 3.763, 7.443, 3.197, 3.344, 7.15, 1.194, 9.943, 6.264, 2.651, 0.333, 4.852, 1.05, 6.917, 4.189, 2.855, 1.826, 9.218, 2.143, 1.01, 9.258, 7.189, 2.099, 0.249, 9.559, 1.448, 5.003, 2.299, 8.285, 3.422, 4.507, 2.9, 5.203, 5.324, 5.397, 5.768, 7.788, 9.811],
	 [0.777, 6.797, 2.945, 7.914, 1.175, 1.226, 1.112, 6.226, 4.863, 3.009, 8.388, 0.628, 1.918, 9.508, 4.979, 7.938, 4.863, 8.523, 5.944, 1.473, 3.778, 0.571, 3.528, 2.461, 4.042, 7.991, 9.885, 2.196, 0.013, 5.44, 3.496, 9.771, 8.484, 4.693, 1.408, 7.846, 8.787, 9.363, 4.885, 9.682, 9.767, 9.666, 7.136, 7.866, 1.533, 3.299, 7.289, 4.576, 6.827, 7.785, 6.984, 6.71, 4.491, 6.66, 6.062, 7.075, 3.096, 2.982, 0.706, 7.37, 3.453, 9.25, 6.626, 6.202],
	 [6.023, 1.175, 4.612, 2.352, 3.764, 7.928, 5.408, 0.884, 7.858, 9.811, 9.775, 5.758, 9.943, 4.097, 0.284, 1.163, 2.923, 5.205, 4.193, 6.604, 0.42, 0.725, 1.998, 4.196, 3.666, 7.226, 8.588, 3.919, 0.374, 1.257, 7.018, 1.191, 4.73, 1.116, 3.267, 3.44, 6.592, 2.421, 1.352, 8.671, 0.458, 2.06, 2.496, 2.252, 2.408, 2.387, 6.549, 0.221, 5.121, 8.754, 9.003, 5.08, 2.083, 3.79, 6.73, 6.381, 7.75, 1.526, 5.867, 9.75, 9.993, 0.083, 9.832, 6.807],
	 [9.627, 5.636, 2.386, 8.788, 1.916, 1.178, 6.788, 4.163, 7.953, 3.799, 2.385, 8.789, 5.945, 4.841, 6.503, 5.025, 9.199, 7.47, 3.186, 6.471, 2.994, 8.362, 7.121, 9.584, 3.98, 0.946, 2.148, 6.49, 0.691, 0.397, 8.62, 7.455, 1.46, 1.72, 9.67, 6.971, 4.288, 3.232, 9.905, 6.286, 1.68, 0.717, 3.449, 8.819, 5.633, 7.015, 8.194, 3.723, 6.537, 4.909, 5.548, 2.99, 9.6, 6.641, 8.213, 6.311, 0.383, 6.59, 3.685, 1.661, 7.732, 9.955, 6.317, 4.191],
	 [4.383, 4.594, 0.703, 3.902, 2.116, 7.349, 9.172, 6.975, 8.382, 2.553, 7.301, 1.628, 5.205, 8.926, 7.396, 3.839, 4.885, 2.959, 9.439, 2.122, 5.4, 8.551, 3.492, 4.773, 5.48, 9.149, 7.497, 3.161, 8.162, 8.475, 7.161, 3.676, 0.368, 0.716, 3.793, 9.183, 8.157, 2.91, 9.067, 2.535, 6.396, 6.754, 5.84, 2.309, 8.127, 4.269, 1.246, 4.996, 0.818, 8.976, 0.443, 0.82, 0.687, 3.443, 5.366, 1.188, 8.387, 0.124, 6.282, 3.141, 2.289, 7.335, 1.609, 7.895],
	 [6.326, 9.031, 8.837, 2.276, 2.057, 7.499, 8.763, 6.399, 1.653, 4.744, 4.586, 3.229, 7.167, 5.354, 8.924, 8.212, 2.151, 8.952, 3.189, 0.193, 0.978, 8.771, 0.48, 2.152, 5.518, 4.719, 2.465, 6.093, 3.295, 0.847, 1.248, 1.529, 5.48, 9.944, 1.53, 7.557, 4.419, 4.932, 8.415, 3.239, 7.856, 1.164, 6.372, 7.371, 1.98, 0.126, 9.736, 1.01, 5.705, 6.743, 5.285, 6.332, 1.728, 5.141, 4.172, 1.395, 5.196, 1.811, 0.939, 4.033, 7.86, 8.698, 7.37, 5.793],
	 [2.158, 4.922, 3.829, 0.676, 3.215, 4.117, 2.38, 8.16, 6.796, 6.523, 3.641, 0.755, 9.499, 4.458, 4.884, 1.329, 9.252, 4.342, 2.518, 1.222, 8.322, 6.859, 7.009, 2.115, 8.512, 9.66, 7.781, 8.479, 4.851, 1.112, 0.284, 7.079, 7.149, 1.165, 5.762, 3.232, 5.685, 7.904, 1.899, 4.008, 5.23, 2.462, 9.769, 4.831, 4.708, 8.417, 1.483, 8.583, 1.271, 7.492, 1.876, 4.02, 0.048, 0.515, 2.648, 1.807, 8.571, 5.17, 4.855, 0.989, 0.536, 7.657, 6.167, 9.58],
	 [5.146, 3.409, 5.718, 2.348, 1.605, 8.675, 5.06, 0.406, 3.13, 0.588, 4.294, 1.482, 3.925, 6.544, 1.924, 4.348, 3.754, 3.388, 9.69, 3.071, 4.616, 0.816, 2.42, 4.742, 1.326, 1.16, 5.477, 3.891, 9.366, 0.43, 2.799, 5.328, 7.641, 4, 4.769, 4.777, 6.475, 7.757, 0.607, 5.484, 6.731, 1.291, 0.191, 2.501, 0.856, 9.171, 9.539, 3.86, 8.915, 5.081, 2.001, 3.53, 7.103, 7.255, 8.077, 6.22, 0.759, 0.453, 2.068, 8.992, 3.367, 7.863, 6.48, 2.255],
	 [6.633, 6.383, 7.063, 4.548, 1.129, 9.769, 9.665, 8.106, 7.452, 4.329, 4.39, 2.306, 0.161, 4.592, 0.809, 9.268, 6.768, 8.696, 3.756, 4.072, 0.018, 1.153, 8.576, 4.339, 5.212, 2.681, 5.656, 7.691, 9.333, 7.027, 9.37, 5.634, 2.594, 5.02, 3.555, 3.466, 7.174, 4.833, 6.746, 7.523, 0.804, 3.257, 9.153, 0.54, 4.409, 3.494, 1.121, 6.983, 8.044, 4.655, 9.063, 8.441, 5.514, 5.563, 8.36, 8.932, 7.44, 2.533, 7.575, 3.36, 6.467, 0.437, 7.068, 1.16],
	 [4.634, 8.482, 3.705, 3.309, 7.31, 6.999, 8.854, 8.41, 7.867, 1.743, 5.46, 2.847, 7.054, 1.534, 3.959, 0.273, 4.736, 8.954, 2.401, 1.488, 7.563, 7.558, 2.852, 9.798, 0.847, 9.58, 1.844, 4.745, 5.821, 0.628, 9.26, 5.076, 0.05, 6.414, 2.317, 0.485, 4.655, 9.64, 3.169, 6.151, 3.61, 5.093, 0.734, 9.305, 9.393, 8.984, 5.711, 1.859, 2.143, 6.114, 0.301, 7.451, 4.886, 7.31, 5.149, 6.143, 9.108, 3.542, 3.677, 4.324, 8.639, 5.277, 2.105, 8.287],
	 [6.314, 7.849, 8.606, 9.27, 5.361, 3.644, 0.288, 5.294, 1.521, 9.146, 0.61, 5.209, 4.002, 2.9, 0.386, 1.041, 5.708, 5.151, 4.601, 2.284, 4.234, 6.689, 1.96, 5.872, 4.357, 4.5, 4.785, 4.303, 1.971, 5.966, 6.815, 0.84, 8.408, 9.507, 5.367, 2.44, 0.971, 3.655, 8.558, 1.186, 6.872, 9.842, 8.477, 2.018, 2.899, 8.674, 2.002, 7.206, 7.941, 8.253, 8.84, 7.617, 7.337, 2.727, 2.947, 8.134, 2.41, 6.671, 3.264, 7.121, 9.169, 9.001, 1.822, 1.751],
	 [3.166, 4.975, 4.79, 0.45, 9.901, 3.152, 4.775, 8.45, 5.064, 4.664, 4.529, 8.972, 2.396, 3.15, 2.627, 8.302, 2.499, 8.856, 8.844, 0.993, 9.571, 2.045, 5.913, 8.365, 1.366, 3.768, 0.633, 7.691, 1.895, 0.953, 9.027, 9.345, 4.895, 5.39, 3.101, 0.817, 0.958, 6.38, 0.157, 3.596, 8.177, 7.184, 9.562, 0.157, 8.446, 1.047, 1.701, 1.779, 5.182, 2.934, 5.623, 2.024, 0.746, 3.893, 5.325, 5.269, 4.667, 6.191, 7.906, 0.947, 8.13, 4.31, 9.458, 4.446],
