/*********************************************
 * OPL 20.1.0.0 Data
 * Author: meltem
 * Creation Date: 4 Eki 2022 at 06:59:05
 *********************************************/
 
 dm=[[[25.7, 1.22], [41.98, 1.83], [81.84, 3.66]], 
	 [[22.01, 1.22], [35.53, 1.83], [74.76, 3.05]], 
	 [6.527, 3.037, 3.173, 8.882, 5.558, 0.801, 2.69, 6.506, 8.53, 6.005, 7.192, 6.866, 8.366, 3.873, 9.934, 1.241, 9.279, 8.361, 8.432, 7.76, 9.751, 4.263, 1.699, 6.991, 2.253, 8.626, 8.231, 9.142],
	 [9.889, 9.775, 0.453, 6.279, 7.457, 3.495, 2.698, 8.345, 6.817, 5.632, 2.058, 9.593, 3.593, 0.772, 6.517, 9.955, 1.88, 0.719, 5.327, 8.156, 6.492, 1.123, 4.104, 0.426, 5.639, 1.612, 2.249, 5.278],
	 [6.528, 4.314, 4.815, 0.01, 4.87, 3.577, 3.735, 7.521, 6.4, 3.534, 7.283, 7.193, 9.636, 7.344, 1.172, 4.57, 7.179, 6.839, 6.244, 7.286, 6.878, 2.24, 6.391, 5.387, 1.676, 8.11, 1.506, 3.747],
	 [8.938, 0.207, 2.062, 1.09, 7.228, 6.285, 2.921, 1.634, 3.596, 2.901, 9.983, 1.887, 0.425, 0.348, 1.154, 6.515, 1.975, 2.978, 0.613, 1.483, 5.887, 6.089, 5.231, 7.114, 7.338, 4.831, 6.695, 6.636]];

//Enflasyon oraný i=%2 olarak alýnarak aþaðýdaki maliyet bileþenleri hesaplanmýþtýr.
 
 p=[[3247, 9742],
 	[3312, 9937],
 	[3378, 10135]];
 	
 f=[6018, 6139, 6261];

 s=[162, 166, 169];
 
 v=[6224, 6348, 6475];
 
 a=[97, 99, 101];
    
 g=[1,
 	0,
 	0,
 	0,
 	0,
 	0,
 	0,
 	0,
 	0,
 	0,
 	0,
 	0,
 	0,
 	0,
 	0,
 	0,
 	0,
 	0,
 	0,
 	0,
 	0,
 	0,
 	0,
 	0,
 	0,
 	0,
 	0,
 	0];
 	   
 e=[[0,1],
    [0,0],
	[0,0],
	[0,0],
	[0,0],
	[0,0],
	[0,0],
	[0,0],
	[0,0],
    [0,0],
	[0,0],
	[0,0],
	[0,0],
	[0,0],
	[0,0],
	[0,0],
	[0,0],
	[0,0],
	[0,0],
    [0,0],
	[0,0],
	[0,0],
	[0,0],
	[0,0],
	[0,0],
	[0,0],
	[0,0],
	[0,0]];
